file,label,phone,fold,score
11953.png,0,none,0,1019.3907060432263
11981.png,0,none,0,595.6735153419241
11999.png,0,none,3,2820.773418493581
12009.png,0,none,2,708.0884912960242
12022.png,0,none,0,1630.0571285173844
12024.png,0,none,1,1204.7892678890491
12030.png,0,none,2,956.1517679782842
12103.png,0,none,0,735.9781679180103
12122.png,0,none,1,848.4687764983823
12163.png,0,none,2,1168.7280238180554
12174.png,0,none,1,724.4334680663643
12188.png,0,none,2,903.9404703143016
12189.png,0,none,2,767.6667208685394
12207.png,0,none,0,624.9059497071144
12214.png,0,none,1,1412.2383773917381
12249.png,0,none,0,379.60568738360786
12320.png,0,none,2,1379.9571120947924
12332.png,0,none,3,650.6911407762769
12357.png,0,none,3,320.16435663908413
12368.png,0,none,0,468.2662551978811
12383.png,0,none,2,861.1896168873744
12385.png,0,none,1,980.1651297211703
12412.png,0,none,3,347.51479473168934
12444.png,0,none,1,423.6652595200508
12461.png,0,none,3,409.1331041504605
12465.png,0,none,1,763.2396903716076
12471.png,0,none,2,309.50528142347116
12481.png,0,none,3,628.3075851858137
12482.png,0,none,2,3151.350876753153
12533.png,0,none,0,525.2051165908662
12562.png,0,none,1,282.6544640677942
12605.png,0,none,1,485.4709823035342
12702.png,0,none,1,1242.817070791837
12705.png,0,none,2,748.9700990036645
12714.png,0,none,0,769.4895050755714
12735.png,0,none,0,516.1147572555791
12770.png,0,none,2,1865.9831746610023
12818.png,0,none,3,961.4912365610109
12871.png,0,none,3,1029.5514673996597
12872.png,0,none,1,377.30511751034396
12880.png,0,none,2,583.5482337849083
12979.png,0,none,3,529.3452929479549
12994.png,0,none,0,1222.3904496543314
12998.png,0,none,1,1708.4921358539264
13013.png,0,none,3,1738.0946222189311
13037.png,0,none,2,1013.6422258910213
13045.png,0,none,2,1946.5601832425575
13079.png,0,none,0,614.276119003082
13152.png,0,none,1,1373.7810549400883
13157.png,0,none,1,629.4263041742583
13247.png,0,none,1,579.8324915853028
13257.png,0,none,0,250.82894806749903
13328.png,0,none,3,1049.0054995273238
13344.png,0,none,1,1156.4825123850335
13345.png,0,none,1,1227.2197422401528
13355.png,0,none,0,424.4788084550414
13357.png,0,none,1,873.4387681932734
13363.png,0,none,1,483.1238201058949
13382.png,0,none,2,2094.910492375259
13386.png,0,none,1,625.9179381186874
13388.png,0,none,0,592.7773633478496
13396.png,0,none,0,1363.8525860802997
13410.png,0,none,2,1528.88861389887
13414.png,0,none,0,976.577509899778
13461.png,0,none,1,635.9132471411289
13478.png,0,none,3,451.08618291912506
13497.png,0,none,2,1740.7813702722885
13502.png,0,none,3,2710.669946108639
13530.png,0,none,1,1093.5988791307223
13562.png,0,none,2,332.0935926785305
13568.png,0,none,3,260.5603032826341
13582.png,0,none,0,1005.5470184030899
13583.png,0,none,3,766.2828763969488
13597.png,0,none,3,434.31361292942546
13610.png,0,none,1,596.906219729979
13620.png,0,none,1,576.7865902145378
13638.png,0,none,2,1382.8311248517
13695.png,0,none,1,933.48196202947
13715.png,0,none,0,918.7735590077291
13719.png,0,none,3,440.53723587215853
13753.png,0,none,1,841.9812505188943
13777.png,0,none,2,1357.0471409790773
13871.png,0,none,0,1706.9820002523231
13890.png,0,none,0,1589.6792074369946
13925.png,0,none,2,1508.1600420071536
13993.png,0,none,0,755.5553721191811
13999.png,0,none,3,560.4199255547127
14019.png,0,none,0,603.3539223262594
14036.png,0,none,3,856.621520606325
14055.png,0,none,2,383.2663276426861
14067.png,0,none,3,772.7812866257208
14083.png,0,none,0,651.7547732287647
14088.png,0,none,1,496.675271298628
14164.png,0,none,3,1080.5424379725803
14215.png,0,none,2,1649.3298712070844
14224.png,0,none,2,651.9664346923015
14261.png,0,none,0,1692.7147033257147
14285.png,0,none,2,748.0613239799056
14392.png,0,none,2,382.17655826736154
14394.png,0,none,3,635.4383896550029
14397.png,0,none,0,1083.3179058094058
14407.png,0,none,1,770.4633619352799
14413.png,0,none,0,979.8653060658463
14419.png,0,none,2,972.6236183748248
14511.png,0,none,0,986.4985315525781
14512.png,0,none,1,742.6749563405967
14515.png,0,none,2,507.32785349596986
14540.png,0,none,0,886.1086873576372
14555.png,0,none,0,447.4356489483744
14593.png,0,none,2,393.3032313749118
14619.png,0,none,3,739.280674165534
14663.png,0,none,1,1033.3975375268667
14678.png,0,none,0,989.9157206730797
14686.png,0,none,0,460.91022043151725
14701.png,0,none,3,595.7355703310557
14708.png,0,none,1,401.8064523785445
14713.png,0,none,1,412.70282869425523
14723.png,0,none,1,581.1681158294283
14735.png,0,none,3,621.8206552041106
14742.png,0,none,0,739.567033106638
14764.png,0,none,2,615.0597744936625
14784.png,0,none,3,1222.498793480224
14812.png,0,none,2,746.3141988787634
14862.png,0,none,0,567.1661169888492
14885.png,0,none,3,1493.9672065283391
14899.png,0,none,0,392.69497381021876
14909.png,0,none,2,383.64210955038715
14921.png,0,none,1,1076.5098011741643
14930.png,0,none,0,1812.16783154524
14977.png,0,none,1,620.5671552936606
15038.png,0,none,1,625.7070359766756
15121.png,0,none,1,408.87142965392087
15132.png,0,none,1,879.0668560960585
15139.png,0,none,1,633.0700562523779
15140.png,0,none,1,1407.885584916129
15156.png,0,none,3,951.8979993158584
15170.png,0,none,2,1099.226454839007
15174.png,0,none,2,844.7961239891748
15219.png,0,none,3,417.5799473364596
15240.png,0,none,3,760.8275970984957
15243.png,0,none,3,462.63877059934686
15255.png,0,none,1,1124.9374390009882
15286.png,0,none,0,1973.2206875548777
15305.png,0,none,3,559.455981565319
15326.png,0,none,3,1558.9914223634037
15370.png,0,none,0,612.6046461761575
15376.png,0,none,0,1068.9286459770346
15386.png,0,none,2,1283.656445286357
15390.png,0,none,1,477.4062261285295
15407.png,0,none,1,562.5794085674111
15421.png,0,none,0,774.264008696922
15470.png,0,none,3,1260.8924956767673
15554.png,0,none,0,683.9399031910139
15581.png,0,none,0,628.9716978749724
15609.png,0,none,1,817.2303666323992
15636.png,0,none,3,708.5182583175022
15637.png,0,none,3,730.7220077274573
15699.png,0,none,2,618.0545901679365
15722.png,0,none,3,361.50551552002133
15773.png,0,none,3,401.54916887153195
15841.png,0,none,0,4998.3615888081
15843.png,0,none,2,1276.2268763252434
15860.png,0,none,2,556.5701876071398
15883.png,0,none,1,762.7415986841849
15915.png,0,none,3,1117.3569819245913
15947.png,0,none,2,390.73272250012866
15965.png,0,none,2,1278.4968348304076
15983.png,0,none,2,841.6938113009678
16038.png,0,none,0,1855.1547202611102
16049.png,0,none,2,445.6185093173277
16068.png,0,none,2,482.7743877938183
16079.png,0,none,3,563.0327263054203
16102.png,0,none,2,603.0649854253145
16132.png,0,none,0,388.1743696018431
16170.png,0,none,3,380.2587338851871
16193.png,0,none,2,1340.3425560976555
16220.png,0,none,2,395.76539969753986
16223.png,0,none,3,362.25348357063774
16229.png,0,none,0,579.6650112529773
16241.png,0,none,3,811.5556442612973
16243.png,0,none,0,1162.8994082358165
16259.png,0,none,3,716.2087758442839
16260.png,0,none,3,509.79785563406836
16311.png,0,none,0,752.5621420732658
16321.png,0,none,1,1287.7871484180284
16367.png,0,none,0,3007.4325919836224
16402.png,0,none,0,320.5715566133511
16405.png,0,none,0,822.4037141855126
16412.png,0,none,3,947.5756309284856
16469.png,0,none,2,1071.5968875877045
16529.png,0,none,2,1033.3487113830129
16535.png,0,none,2,553.0274794670787
16557.png,0,none,2,819.4582868797414
16581.png,0,none,1,596.3519530511377
16582.png,0,none,3,605.4938875703377
16583.png,0,none,3,781.4407586870108
16599.png,0,none,2,1572.7083582756622
16600.png,0,none,3,491.91631766620714
16603.png,0,none,0,3212.4520352724417
16639.png,0,none,2,533.6107241088404
16670.png,0,none,3,670.7790707751919
16704.png,0,none,3,741.8347400800826
16710.png,0,none,3,1568.3480548499647
16780.png,0,none,1,815.1145466650073
16813.png,0,none,1,521.9711313519235
16843.png,0,none,1,997.0975284102473
16850.png,0,none,3,496.3904708370854
16861.png,0,none,2,651.8761386022833
16865.png,0,none,2,685.0686039167956
16873.png,0,none,2,537.1708736619513
16879.png,0,none,3,704.5480903972751
16909.png,0,none,2,3113.8473441468354
16911.png,0,none,1,466.085444035028
16924.png,0,none,1,937.7486591672517
16942.png,0,none,0,1166.3242522298613
16986.png,0,none,1,574.2166179219844
17017.png,0,none,2,866.274007991929
17053.png,0,none,2,839.5185678919325
17055.png,0,none,3,755.257973290643
17058.png,0,none,3,1341.813371535244
17088.png,0,none,2,212.8564239340805
17093.png,0,none,0,724.959039380171
17105.png,0,none,0,686.3953574189206
17162.png,0,none,3,618.9183240578681
17164.png,0,none,2,800.6875106226138
17191.png,0,none,0,1168.0166815968596
17227.png,0,none,1,600.0765796068356
17246.png,0,none,3,672.0836027307363
17275.png,0,none,3,371.7414217492238
17280.png,0,none,2,884.6927681260512
17336.png,0,none,2,1193.133178982098
17343.png,0,none,3,423.2688194592525
17356.png,0,none,2,1099.5930267607353
17394.png,0,none,0,654.2439434470361
17406.png,0,none,0,598.9998042526122
17419.png,0,none,3,975.9689959290768
17429.png,0,none,3,1185.3600200057942
17436.png,0,none,2,428.51541066196927
17441.png,0,none,3,469.77239129445064
17492.png,0,none,0,427.91323470297624
17496.png,0,none,3,512.688850686535
17621.png,0,none,3,1232.3378514591407
17627.png,0,none,0,488.28353139653086
17644.png,0,none,2,1444.3285407903888
17655.png,0,none,1,681.949201818783
17714.png,0,none,3,460.0222507523587
17723.png,0,none,1,605.6453010874601
17757.png,0,none,3,607.7411856584351
17761.png,0,none,2,538.9433673694546
17794.png,0,none,3,1793.4273126412916
17798.png,0,none,1,944.1624731555921
17801.png,0,none,3,467.10584513883254
17879.png,0,none,1,664.5587080886557
17894.png,0,none,3,1471.721629901062
17896.png,0,none,3,661.0469901448449
17898.png,0,none,3,627.8003464099115
17905.png,0,none,0,652.8623464591924
17986.png,0,none,0,2361.8428085332816
18016.png,0,none,3,721.8316662643039
18033.png,0,none,2,1953.1727520663258
18101.png,0,none,3,700.1494618668465
18115.png,0,none,0,403.41504347874235
18159.png,0,none,2,945.1811300603465
18181.png,0,none,1,591.5575197516285
18190.png,0,none,2,661.3926988307093
18214.png,0,none,3,467.1126754132242
18226.png,0,none,3,465.83404008564327
18231.png,0,none,1,1167.7513255563415
18258.png,0,none,1,1414.6648098477135
18268.png,0,none,1,465.0215082498703
18270.png,0,none,3,378.78213169713825
18289.png,0,none,3,895.5739359425484
18298.png,0,none,1,506.60290799874434
18325.png,0,none,0,1562.2328255321454
18345.png,0,none,3,2995.6092781089205
18346.png,0,none,1,2937.5748769665056
18357.png,0,none,3,688.2960152963683
18382.png,0,none,1,1169.6097853994625
18390.png,0,none,3,588.3509642456394
18402.png,0,none,2,613.8940055022601
18406.png,0,none,3,1745.6114777710548
18427.png,0,none,2,415.39110333242814
18459.png,0,none,1,494.84682026389964
18473.png,0,none,1,962.0011400695361
18477.png,0,none,3,499.0227821353213
18480.png,0,none,3,574.0769146381742
18481.png,0,none,2,1104.4711227606565
18490.png,0,none,2,514.2847321322951
18502.png,0,none,0,404.61969395093297
18517.png,0,none,1,851.7203420723819
18545.png,0,none,2,818.8916405682957
18556.png,0,none,2,636.0036587092162
18568.png,0,none,1,518.0687875634349
18585.png,0,none,1,488.15642691142693
18590.png,0,none,3,1467.0345547859808
18704.png,0,none,2,739.5327694094213
18711.png,0,none,0,708.676876485814
18725.png,0,none,3,901.4795795720379
18743.png,0,none,2,773.820099741659
18758.png,0,none,0,486.2891129540051
18762.png,0,none,0,1016.8524966358531
18768.png,0,none,3,406.6213815472794
18828.png,0,none,3,611.6633892197021
18853.png,0,none,0,542.8945551927011
18876.png,0,none,2,347.00934412136473
18968.png,0,none,1,864.5857727800703
18973.png,0,none,2,467.64885741350895
19019.png,0,none,0,706.2997484325414
19026.png,0,none,1,760.619381551266
19027.png,0,none,2,717.3900969960373
19060.png,0,none,3,2302.060007190543
19126.png,0,none,3,1037.1561780259667
19143.png,0,none,1,384.41661012674507
19158.png,0,none,1,671.1228471669707
19195.png,0,none,1,382.3438758140322
19197.png,0,none,2,426.8045867405615
19273.png,0,none,3,929.8252287865984
19289.png,0,none,3,444.18140061816456
19292.png,0,none,2,392.22211344999437
19304.png,0,none,1,793.5093140804347
19354.png,0,none,0,486.1466883957125
19363.png,0,none,1,653.5301408698679
19385.png,0,none,2,1459.0674844546058
19399.png,0,none,3,428.4520905329248
19432.png,0,none,3,1083.8217425259338
19438.png,0,none,0,1912.2253900509706
19481.png,0,none,3,549.3291657990666
19484.png,0,none,0,827.2230972365371
19500.png,0,none,2,821.7050184056692
19533.png,0,none,3,333.9517138732555
19582.png,0,none,1,963.0145836432441
19595.png,0,none,0,297.5271769283749
19598.png,0,none,3,1098.7803499713607
19602.png,0,none,0,1106.1124616991083
19605.png,0,none,0,1434.6811303946208
19626.png,0,none,0,1132.4049774711018
19662.png,0,none,3,801.9977664114431
19674.png,0,none,3,798.6904855630058
19709.png,0,none,0,1125.9357221382722
19725.png,0,none,3,1174.2130112872949
19754.png,0,none,2,449.6389131799339
19773.png,0,none,3,1262.09116540031
19824.png,0,none,2,1240.8062522197251
19829.png,0,none,1,886.8460937009914
19843.png,0,none,2,516.3906888430683
19871.png,0,none,1,584.1647179554002
19909.png,0,none,0,754.4381448023668
19915.png,0,none,3,570.4307052208193
19978.png,0,none,0,867.0309003126533
19994.png,0,none,0,1061.7442439663594
20052.png,0,none,2,347.31224709053936
20091.png,0,none,1,409.4086013678416
20135.png,0,none,1,898.5032646004497
20138.png,0,none,3,1028.238653925659
20157.png,0,none,2,723.639446787049
20163.png,0,none,0,483.8770334610822
20181.png,0,none,0,1227.1901180430964
20193.png,0,none,2,402.6682899349648
20208.png,0,none,2,469.90893965774416
20220.png,0,none,0,947.9435603925609
20229.png,0,none,0,615.7369871876981
20264.png,0,none,1,478.443249631935
20276.png,0,none,0,726.0917829225098
20287.png,0,none,0,2009.6688509937892
20292.png,0,none,1,1022.2770196686148
20325.png,0,none,3,274.77273217387517
20367.png,0,none,0,507.17147434469825
20482.png,0,none,3,572.157713030804
20508.png,0,none,0,445.0293937220711
20518.png,0,none,0,551.617245728772
20522.png,0,none,2,576.6477226793045
20546.png,0,none,3,635.477329398301
20550.png,0,none,1,767.4822094170521
20558.png,0,none,2,818.9141322933118
20596.png,0,none,2,2123.356484704886
20632.png,0,none,2,399.36230336241107
20645.png,0,none,2,1586.0043485033464
20652.png,0,none,2,655.1939094209677
20683.png,0,none,1,960.2144943974906
20749.png,0,none,2,1707.2346639505565
20818.png,0,none,0,481.8658625029724
20849.png,0,none,2,1599.016315049283
20860.png,0,none,0,800.2410945445507
20877.png,0,none,2,660.2458206809432
20878.png,0,none,0,906.2889152833122
20899.png,0,none,1,1774.959658128087
20901.png,0,none,1,690.0776493541438
20906.png,0,none,1,781.4653888183518
20915.png,0,none,3,845.0373866299628
20943.png,0,none,1,658.4708828767683
20979.png,0,none,2,1102.7914473175645
20986.png,0,none,0,3288.055040809548
20987.png,0,none,0,525.1192183608902
21029.png,0,none,1,2064.229337270979
21102.png,0,none,2,1798.9158658289468
21128.png,0,none,1,4283.06494424638
21131.png,0,none,0,535.7999055499599
21132.png,0,none,2,848.7817467612293
21152.png,0,none,3,653.4581668828064
21168.png,0,none,2,1994.3421827328145
21180.png,0,none,3,545.4496388462609
21186.png,0,none,1,1239.9086807436477
21242.png,0,none,2,2001.9335428053519
21271.png,0,none,3,437.8643363740915
21288.png,0,none,2,790.3020506926582
21294.png,0,none,3,698.4778879005686
21319.png,0,none,0,359.03994260243087
21322.png,0,none,3,702.0887731031962
21326.png,0,none,0,786.2208640559458
21327.png,0,none,0,550.7758353357137
21370.png,0,none,1,564.9059391502778
21396.png,0,none,1,553.0256295483382
21463.png,0,none,2,932.5326714871409
21476.png,0,none,3,2739.5765112026984
21485.png,0,none,2,478.1303119086766
21500.png,0,none,2,1483.4645553173757
21507.png,0,none,1,1902.0224967209047
21508.png,0,none,3,457.06491464174843
21526.png,0,none,1,460.6152296120556
21536.png,0,none,1,428.2020091402083
21550.png,0,none,0,273.86131711768525
21580.png,0,none,1,1398.5770498445465
21598.png,0,none,0,444.5063080905676
21610.png,0,none,2,488.7697474528261
21637.png,0,none,0,660.3052843554352
21640.png,0,none,3,1541.3786917193659
21645.png,0,none,2,1136.1054121156262
21651.png,0,none,1,1622.1985106185864
21678.png,0,none,2,737.9292364485364
21729.png,0,none,1,1530.7544129470668
21739.png,0,none,3,431.88236057031423
21743.png,0,none,0,594.8604590609534
21812.png,0,none,1,780.5350036366448
21832.png,0,none,1,482.5996699928113
21885.png,0,none,2,396.0188881907022
21918.png,0,none,1,1263.1622023859788
21919.png,0,none,3,433.9351670143443
21955.png,0,none,3,586.6522683645667
21964.png,0,none,1,748.5043242123155
21975.png,0,none,0,486.0725900266914
21989.png,0,none,1,1354.6250485495339
21993.png,0,none,1,489.28315972562297
22004.png,0,none,3,541.0738890629644
22025.png,0,none,2,818.7630039696955
22035.png,0,none,2,734.87299575518
22049.png,0,none,0,1754.5835970634143
22077.png,0,none,1,891.2917159244183
22098.png,0,none,3,720.76215886012
22115.png,0,none,2,1265.969725914161
22120.png,0,none,2,1198.4740296536906
22134.png,0,none,1,472.9226847467605
22135.png,0,none,2,846.6829780867864
22152.png,0,none,1,992.596025321455
22191.png,0,none,0,1250.948792807598
22203.png,0,none,3,570.6869617203934
22231.png,0,none,3,1637.2222267368716
22238.png,0,none,0,364.97158485046714
22266.png,0,none,0,1496.5102408091955
22289.png,0,none,3,359.52220346913975
22336.png,0,none,3,2222.9541282230057
22340.png,0,none,1,827.1971275762669
22385.png,0,none,0,693.2116789737107
22386.png,0,none,3,291.86742531499283
22395.png,0,none,2,1159.799046435214
22437.png,0,none,3,674.4761575653
22453.png,0,none,1,560.0814193285224
22520.png,0,none,3,519.9956192517003
22523.png,0,none,1,1544.8155402281202
22542.png,0,none,1,1769.157259259118
22544.png,0,none,3,438.59529191829654
22569.png,0,none,3,1995.365036245301
22573.png,0,none,1,677.2705028159312
22581.png,0,none,1,1045.6469801292533
22583.png,0,none,2,670.0905070784146
22597.png,0,none,2,1138.2434234723173
22622.png,0,none,0,3239.11530542033
22645.png,0,none,3,623.1971246607877
22665.png,0,none,2,1425.6756546427034
22693.png,0,none,0,898.8128047521648
22766.png,0,none,0,1340.4668372656683
22773.png,0,none,1,429.93005083554436
22776.png,0,none,1,969.6630221081247
22800.png,0,none,3,2163.6510436859667
22836.png,0,none,3,765.4479027317814
22862.png,0,none,0,410.81830786512273
22865.png,0,none,3,938.6185041613397
22882.png,0,none,1,1468.8238713776886
22883.png,0,none,2,526.5340318511845
22908.png,0,none,2,199.23028627013568
22927.png,0,none,3,836.9435840590729
22952.png,0,none,1,610.71296302519
22968.png,0,none,2,440.9766038937334
23023.png,0,none,0,379.57970297241525
23024.png,0,none,3,606.0551418569096
23048.png,0,none,0,422.86061088437054
23050.png,0,none,1,1078.076910988046
23063.png,0,none,2,1309.2933267520864
23154.png,0,none,3,620.4001644675669
23182.png,0,none,3,679.3677553275089
23231.png,0,none,3,509.63057938473946
23238.png,0,none,2,909.4301409276806
23253.png,0,none,2,658.084969132987
23296.png,0,none,0,516.8769096965938
23300.png,0,none,1,1572.2959006798649
23303.png,0,none,1,1402.4856492010301
23322.png,0,none,3,897.5132824695362
23349.png,0,none,1,607.904784022384
23365.png,0,none,3,390.96775041826936
23368.png,0,none,1,330.0104412313655
23380.png,0,none,2,955.3482113793374
23402.png,0,none,0,3546.5772536131767
23407.png,0,none,2,309.0140472607609
23447.png,0,none,2,1053.2280011293294
23461.png,0,none,1,767.9186622610874
23480.png,0,none,3,2226.6391115705705
23552.png,0,none,1,330.52763503580024
23570.png,0,none,0,2519.6946806904134
23581.png,0,none,3,613.0775982768453
23585.png,0,none,0,708.6191481244578
23605.png,0,none,3,1191.189900125705
23606.png,0,none,0,967.4273217832437
23612.png,0,none,3,1096.7672270112748
23655.png,0,none,1,906.1043237280602
23687.png,0,none,3,2062.0487649826423
23691.png,0,none,1,784.9469498976363
23718.png,0,none,3,751.1373254975084
23719.png,0,none,1,1463.105784654544
23744.png,0,none,2,362.3392076737071
23748.png,0,none,0,648.1076419430917
23756.png,0,none,3,795.1171476331394
23773.png,0,none,1,273.13585609247286
23791.png,0,none,0,587.6174781270237
23819.png,0,none,3,899.885692595663
23823.png,0,none,3,412.24882750090745
23835.png,0,none,0,511.341993394413
23896.png,0,none,3,761.8809396909394
23904.png,0,none,0,1440.162493190495
23905.png,0,none,0,864.6979111231603
23917.png,0,none,2,615.7236984050601
23919.png,0,none,2,1146.6212572948664
23993.png,0,none,0,861.2401391016001
24014.png,0,none,2,1659.0249854486349
24018.png,0,none,1,967.3411075814314
24044.png,0,none,0,571.5007547755508
24054.png,0,none,2,748.2852468594524
24059.png,0,none,1,1894.4498129523915
24067.png,0,none,3,1186.363050178124
24098.png,0,none,0,1655.9937106931914
24104.png,0,none,0,474.1709430236367
24107.png,0,none,0,844.9744118289263
24138.png,0,none,1,919.8479798716194
24156.png,0,none,0,1067.9390695978261
24176.png,0,none,2,831.5049270398406
24182.png,0,none,0,320.6880235000179
24219.png,0,none,3,766.7385026647786
24221.png,0,none,2,615.7141802610765
24224.png,0,none,3,903.6922363277836
24265.png,0,none,1,419.3669022500431
24270.png,0,none,1,618.46296742612
24285.png,0,none,2,505.345083651804
24301.png,0,none,2,1172.7101771445732
24323.png,0,none,1,602.6163289781557
24338.png,0,none,1,671.9182875788466
24371.png,0,none,0,450.19389930373563
24387.png,0,none,1,385.06094299457254
24400.png,0,none,1,1657.199067014151
24436.png,0,none,2,412.94292637706235
24454.png,0,none,2,770.3722576195238
24462.png,0,none,3,550.9413278221527
24467.png,0,none,0,390.32098723281126
24478.png,0,none,0,1330.1100284287263
24539.png,0,none,1,351.6986256406259
24569.png,0,none,2,936.2866498232047
24576.png,0,none,2,1045.6461657057043
24593.png,0,none,0,615.740021799419
24614.png,0,none,2,677.9752378783852
24647.png,0,none,3,598.1206006593301
24654.png,0,none,2,2266.18179239917
24658.png,0,none,0,1229.509785913793
24659.png,0,none,0,718.5440311271547
24668.png,0,none,0,543.4080244152591
24671.png,0,none,3,933.9422173541235
24684.png,0,none,1,510.0573932983347
24737.png,0,none,1,1202.009284900341
24745.png,0,none,1,714.6673649066771
24802.png,0,none,0,513.0373869041598
24821.png,0,none,2,538.4348406992304
24838.png,0,none,2,651.6050942967722
24874.png,0,none,3,350.23053991219723
24881.png,0,none,1,766.4806255996374
24891.png,0,none,1,567.7382785796906
24902.png,0,none,0,691.4594834371513
24932.png,0,none,3,520.7052355446635
24940.png,0,none,3,766.2931839307004
24963.png,0,none,2,703.1534422338079
25000.png,0,none,0,499.2115320431604
25062.png,0,none,2,663.5584925511201
25064.png,0,none,1,1131.91173253188
25119.png,0,none,0,748.9793924727154
25124.png,0,none,3,1786.04645369217
25127.png,0,none,2,374.4984772898571
25128.png,0,none,3,1117.1536507251417
25133.png,0,none,2,2100.7587559225863
25148.png,0,none,0,1259.0745670801086
25162.png,0,none,1,590.9158657719005
25164.png,0,none,2,2475.9076177310476
25170.png,0,none,0,444.9667382381817
25225.png,0,none,0,798.3282181580395
25296.png,0,none,1,943.0594915456682
25301.png,0,none,2,3081.7544768398266
25312.png,0,none,3,1250.6017364273937
25320.png,0,none,0,2866.1960346877745
25372.png,0,none,1,591.3021710776729
25377.png,0,none,3,660.6055564618573
25409.png,0,none,1,689.1958428489593
25449.png,0,none,1,1503.5138795654477
25462.png,0,none,2,1258.1681643789661
25467.png,0,none,1,989.3744766228152
25493.png,0,none,0,1501.6611912411354
25527.png,0,none,0,246.52940995348322
25566.png,0,none,1,1768.25303791058
25574.png,0,none,0,1288.4865506249666
25583.png,0,none,0,1098.3759375353961
25606.png,0,none,0,742.0198111902708
25607.png,0,none,1,1090.4786036186113
25628.png,0,none,2,460.7912158663513
25631.png,0,none,0,1186.4627467797427
25640.png,0,none,0,298.88378865976756
25642.png,0,none,0,792.45942907597
25684.png,0,none,3,592.1532339108049
25699.png,0,none,1,1535.5937002384787
25710.png,0,none,2,812.4674244114397
25717.png,0,none,2,1000.599512234159
25784.png,0,none,3,606.7927947678486
25786.png,0,none,3,646.2258449966686
25800.png,0,none,1,765.3711631729404
25829.png,0,none,1,3833.388714625313
25837.png,0,none,3,1880.2642201853569
25863.png,0,none,0,354.3996653413366
25866.png,0,none,3,300.0075014343409
25892.png,0,none,1,397.7147700101729
25956.png,0,none,1,1994.2278511364477
25981.png,0,none,1,795.3423468324032
25991.png,0,none,1,1456.3868485122932
26013.png,0,none,1,1374.4649105298367
26036.png,0,none,3,2297.847940698087
26055.png,0,none,2,381.6620609453457
26062.png,0,none,3,1535.846142810825
26077.png,0,none,3,852.4909587337455
26117.png,0,none,2,746.6574898216777
26139.png,0,none,3,749.9965255927319
26142.png,0,none,3,1304.434067259915
26154.png,0,none,1,651.119123021907
26180.png,0,none,1,996.4930982537752
26186.png,0,none,3,332.961914852877
26224.png,0,none,2,4293.526347502171
26235.png,0,none,2,1205.3520884242034
26259.png,0,none,1,410.1776834160932
26313.png,0,none,1,336.7967652655429
26314.png,0,none,0,681.4569732821129
26316.png,0,none,1,538.8031376350425
26321.png,0,none,3,782.8477359096731
26333.png,0,none,0,619.7984637785945
26341.png,0,none,0,627.1488500131123
26345.png,0,none,0,939.4505928751784
26348.png,0,none,0,923.261167720202
26370.png,0,none,1,870.5179746121765
26374.png,0,none,0,1267.7071645698918
26400.png,0,none,2,466.1908495872785
26405.png,0,none,2,424.30347490664786
26433.png,0,none,2,1213.7331686636207
26454.png,0,none,3,561.4697175840635
26456.png,0,none,0,355.5142813114454
26537.png,0,none,0,381.5926524347768
26556.png,0,none,2,994.6777366741778
26618.png,0,none,2,452.36554442046145
