file,label,phone,fold,score
22581.png,0,none,1,0.4658631555242436
22583.png,0,none,2,0.28681426756336786
22597.png,0,none,2,0.23129999134643323
22622.png,0,none,0,0.6328798407677041
22645.png,0,none,3,0.28347066983645175
22665.png,0,none,2,0.001040009444223286
22693.png,0,none,0,0.15582698269484074
22766.png,0,none,0,0.4365017744925431
22773.png,0,none,1,0.33259185911718847
22776.png,0,none,1,0.3096650046383752
22800.png,0,none,3,0.6417754022134269
22836.png,0,none,3,0.6983079672513667
22862.png,0,none,0,0.335565175227157
22865.png,0,none,3,0.7149380513936692
22882.png,0,none,1,0.5314602781359126
22883.png,0,none,2,0.10553544609937716
22908.png,0,none,2,0.07066391047102238
22927.png,0,none,3,0.3713226355488757
22952.png,0,none,1,0.21956124690852027
22968.png,0,none,2,0.06418116655390903
23023.png,0,none,0,0.27866477090227215
23024.png,0,none,3,0.37219968022497657
23048.png,0,none,0,0.18471087996622393
23050.png,0,none,1,0.3942867754575308
23063.png,0,none,2,0.4420682809204128
23154.png,0,none,3,0.49031656869071827
23182.png,0,none,3,0.4531172232476049
23231.png,0,none,3,0.18963278170158604
23238.png,0,none,2,0.038330917044941515
23253.png,0,none,2,0.09293619530794542
23296.png,0,none,0,0.13637494691367805
23300.png,0,none,1,0.5449541764563515
23303.png,0,none,1,0.635182662854848
23322.png,0,none,3,0.14154914124443735
23349.png,0,none,1,0.647608802261385
23365.png,0,none,3,0.3923701255073616
23368.png,0,none,1,0.42521938531294373
23380.png,0,none,2,0.08795224184375089
23402.png,0,none,0,0.40525587714737404
23407.png,0,none,2,0.38752164235568975
23447.png,0,none,2,0.08180311589002508
23461.png,0,none,1,0.12552308327649345
23480.png,0,none,3,0.14339838087726398
23552.png,0,none,1,0.2735555332870684
23570.png,0,none,0,0.32871109700725337
23581.png,0,none,3,0.40736494093765685
23585.png,0,none,0,0.4231272151982394
23605.png,0,none,3,0.7823986712820281
23606.png,0,none,0,0.3177555890884128
23612.png,0,none,3,0.4311765171690118
23655.png,0,none,1,0.548202368857409
23687.png,0,none,3,0.32971418814034514
23691.png,0,none,1,0.3538618761910953
23718.png,0,none,3,0.46320717548140755
23719.png,0,none,1,0.2836094139819463
23744.png,0,none,2,0.26138645424827
23748.png,0,none,0,0.5104775929246307
23756.png,0,none,3,0.7750252633251917
23773.png,0,none,1,0.17375542656633436
23791.png,0,none,0,0.5202113985916413
23819.png,0,none,3,0.3932411739873066
23823.png,0,none,3,0.25755758144553714
23835.png,0,none,0,0.419315665331615
23896.png,0,none,3,0.4712914036201667
23904.png,0,none,0,0.19344665507702716
23905.png,0,none,0,0.364525937803042
23917.png,0,none,2,0.05787720123683282
23919.png,0,none,2,0.09608266478789386
23993.png,0,none,0,0.5100217701421904
24014.png,0,none,2,0.07559119511254216
24018.png,0,none,1,0.41397434005109995
24044.png,0,none,0,0.1486705710465228
24054.png,0,none,2,0.00011554043970234694
24059.png,0,none,1,0.5160873008756311
24067.png,0,none,3,0.13300041489526904
24098.png,0,none,0,0.34870830352552734
24104.png,0,none,0,0.41311257727101136
24107.png,0,none,0,0.5582420546656607
24138.png,0,none,1,0.408618127538926
24156.png,0,none,0,0.6470537899700214
24176.png,0,none,2,0.748101394234833
24182.png,0,none,0,0.2313377366481391
24219.png,0,none,3,0.39282624589100584
24221.png,0,none,2,0.5304899184442003
24224.png,0,none,3,0.19680560776422287
24265.png,0,none,1,0.5280671100095178
24270.png,0,none,1,0.30622649294065374
24285.png,0,none,2,0.5171716417396166
24301.png,0,none,2,0.9421246742820687
24323.png,0,none,1,0.3226760980666522
24338.png,0,none,1,0.3668810884977179
24371.png,0,none,0,0.3540841954605326
24387.png,0,none,1,0.41164268426949174
24400.png,0,none,1,0.5088270323474602
24436.png,0,none,2,0.19537651506085157
24454.png,0,none,2,0.3685425960971263
24462.png,0,none,3,0.49706014738410115
24467.png,0,none,0,0.5904428193568194
24478.png,0,none,0,0.7149833350398667
24539.png,0,none,1,0.2624301945079806
24569.png,0,none,2,0.20512043940351954
24576.png,0,none,2,0.8179952648542742
24593.png,0,none,0,0.3192244287142947
24614.png,0,none,2,0.1959953185907505
24647.png,0,none,3,0.49704404077437203
24654.png,0,none,2,0.131343152888168
24658.png,0,none,0,0.2907891572801514
24659.png,0,none,0,0.4194701481997763
24668.png,0,none,0,0.35623491555069015
24671.png,0,none,3,0.3311470555399651
24684.png,0,none,1,0.2323647010603122
24737.png,0,none,1,0.4349073608313171
24745.png,0,none,1,0.643139332607981
24802.png,0,none,0,0.17947064974825247
24821.png,0,none,2,0.566760721533033
24838.png,0,none,2,0.28577107627582304
24874.png,0,none,3,0.48489823804940196
24881.png,0,none,1,0.6570807184782422
24891.png,0,none,1,0.1922160940496329
24902.png,0,none,0,0.41002993876223137
24932.png,0,none,3,0.30678797434591915
24940.png,0,none,3,0.4821225841728747
24963.png,0,none,2,0.2618636778476747
25000.png,0,none,0,0.2009494699681228
25062.png,0,none,2,0.16856835332318645
25064.png,0,none,1,0.46169621094044666
25119.png,0,none,0,0.21885544963246364
25124.png,0,none,3,0.3932525421944981
25127.png,0,none,2,0.0001565774233447305
25128.png,0,none,3,0.20304684988694063
25133.png,0,none,2,0.8729937690329885
25148.png,0,none,0,0.3286285295349167
25162.png,0,none,1,0.5497929394371494
25164.png,0,none,2,0.1711131328843424
25170.png,0,none,0,0.5133359105136263
25225.png,0,none,0,0.22139358913947504
25296.png,0,none,1,0.4209980465326018
25301.png,0,none,2,0.052578145659775415
25312.png,0,none,3,0.41057893237223825
25320.png,0,none,0,0.15565075163822242
25372.png,0,none,1,0.569327622020116
25377.png,0,none,3,0.2332806335343963
25409.png,0,none,1,0.4285942795391898
25449.png,0,none,1,0.6460029961904448
25462.png,0,none,2,0.6496227269363695
25467.png,0,none,1,0.3369179848912454
25493.png,0,none,0,0.28948369151664377
25527.png,0,none,0,0.06391696910890118
25566.png,0,none,1,0.5221696563231777
25574.png,0,none,0,0.6087984068475558
25583.png,0,none,0,0.5826204190675797
25606.png,0,none,0,0.26558222622002753
25607.png,0,none,1,0.9035080081257706
25628.png,0,none,2,0.6848471321987042
25631.png,0,none,0,0.3939827340775918
25640.png,0,none,0,0.47082939957623676
25642.png,0,none,0,0.33776447391117
25684.png,0,none,3,0.7176604188058612
25699.png,0,none,1,0.24994899865432482
25710.png,0,none,2,0.025530025737486126
25717.png,0,none,2,0.4577486550872608
25784.png,0,none,3,0.36766385362955367
25786.png,0,none,3,0.42174472144553404
25800.png,0,none,1,0.43840428836078604
25829.png,0,none,1,0.36029658129136577
25837.png,0,none,3,0.5377449683510178
25863.png,0,none,0,0.2979366134798776
25866.png,0,none,3,0.1720292861798269
25892.png,0,none,1,0.462049858588963
25956.png,0,none,1,0.4973148888915009
25981.png,0,none,1,0.40852679114525076
25991.png,0,none,1,0.10670747986743156
26013.png,0,none,1,0.15879624186994065
26036.png,0,none,3,0.47428312558989366
26055.png,0,none,2,0.061921942604988234
