file,label,phone,fold,score
13638.png,0,none,2,609.1413304188602
13695.png,0,none,1,914.1072385170894
13715.png,0,none,0,646.4914868669041
13719.png,0,none,3,594.1427549186097
13753.png,0,none,1,421.2808737100995
13777.png,0,none,2,712.5231906805107
13871.png,0,none,0,930.0248191174986
13890.png,0,none,0,956.2505273665498
13925.png,0,none,2,506.0271472141093
13993.png,0,none,0,503.01199090426206
13999.png,0,none,3,501.395394098241
14019.png,0,none,0,502.75382895521625
14036.png,0,none,3,618.2650537944915
14055.png,0,none,2,400.3880444376087
14067.png,0,none,3,529.8758138453114
14083.png,0,none,0,530.2675945522304
14088.png,0,none,1,304.02296109162364
14164.png,0,none,3,713.0526846340794
14215.png,0,none,2,466.3172919324809
14224.png,0,none,2,323.4598312135925
14261.png,0,none,0,1125.151309269322
14285.png,0,none,2,594.2505345677139
14392.png,0,none,2,820.5040948288586
14394.png,0,none,3,482.11310548234394
14397.png,0,none,0,726.3998178643736
14407.png,0,none,1,500.69509691339147
14413.png,0,none,0,923.8019855914529
14419.png,0,none,2,696.945112912333
14511.png,0,none,0,526.6607161238345
14512.png,0,none,1,457.8397030315079
14515.png,0,none,2,465.9169374972297
14540.png,0,none,0,469.63152191553297
14555.png,0,none,0,521.9027249999438
14593.png,0,none,2,491.6955440432539
14619.png,0,none,3,533.3596957720855
14663.png,0,none,1,768.2541964352954
14678.png,0,none,0,810.7363604831727
14686.png,0,none,0,408.5090685852404
14701.png,0,none,3,513.3759110142232
14708.png,0,none,1,467.1290853241034
14713.png,0,none,1,623.0168165468481
14723.png,0,none,1,639.5918364117343
14735.png,0,none,3,349.26669996357657
14742.png,0,none,0,746.0225734139792
14764.png,0,none,2,534.7864914606357
14784.png,0,none,3,783.2588274206983
14812.png,0,none,2,649.2864365684121
14862.png,0,none,0,573.5769987308869
14885.png,0,none,3,381.12015092034477
14899.png,0,none,0,479.3936524387788
14909.png,0,none,2,460.3620975331567
14921.png,0,none,1,693.4195071350463
14930.png,0,none,0,1128.30470562917
14977.png,0,none,1,734.460449421376
15038.png,0,none,1,615.907629941153
15121.png,0,none,1,697.7498323828789
15132.png,0,none,1,628.4070053943839
15139.png,0,none,1,602.6369159575562
15140.png,0,none,1,1037.5651413846776
15156.png,0,none,3,416.1216838326093
15170.png,0,none,2,512.309957359018
15174.png,0,none,2,532.1324816524035
15219.png,0,none,3,335.4746847195869
15240.png,0,none,3,606.704915686364
15243.png,0,none,3,347.4742958741305
15255.png,0,none,1,618.2329953305949
15286.png,0,none,0,985.7984364040968
15305.png,0,none,3,727.1448245102627
15326.png,0,none,3,1096.2662576818777
15370.png,0,none,0,550.8021511748237
15376.png,0,none,0,1976.145334849546
15386.png,0,none,2,577.1473775530723
15390.png,0,none,1,542.8631688302738
15407.png,0,none,1,548.7005121514414
15421.png,0,none,0,600.3531651638777
15470.png,0,none,3,671.3333229359622
15554.png,0,none,0,709.6772977979601
15581.png,0,none,0,559.9781917343055
15609.png,0,none,1,414.26299270849984
15636.png,0,none,3,528.6701048855441
15637.png,0,none,3,642.5114959326289
15699.png,0,none,2,401.83009912702414
15722.png,0,none,3,420.2698050761386
15773.png,0,none,3,440.24979831066224
15841.png,0,none,0,1824.0694612052168
15843.png,0,none,2,728.5290555325199
15860.png,0,none,2,427.64753253435066
15883.png,0,none,1,967.5806119442168
15915.png,0,none,3,497.89641626692367
15947.png,0,none,2,568.399495381748
15965.png,0,none,2,446.90524228613685
15983.png,0,none,2,501.9426232693125
16038.png,0,none,0,788.6346225168478
16049.png,0,none,2,455.8120910432034
16068.png,0,none,2,626.0721556132751
16079.png,0,none,3,545.6166273079717
16102.png,0,none,2,406.7857223701029
16132.png,0,none,0,377.529921108168
16170.png,0,none,3,476.8501667593063
16193.png,0,none,2,674.3449837686379
16220.png,0,none,2,433.82595183607054
16223.png,0,none,3,473.0046736371302
16229.png,0,none,0,405.5583478649199
16241.png,0,none,3,384.0293101902969
16243.png,0,none,0,1393.8592970618283
16259.png,0,none,3,992.9748086852737
16260.png,0,none,3,521.8683139500474
16311.png,0,none,0,574.6740775995362
16321.png,0,none,1,696.2584963150139
16367.png,0,none,0,1656.942048980006
16402.png,0,none,0,369.0550656138419
16405.png,0,none,0,550.9948305433185
16412.png,0,none,3,547.4893703189651
16469.png,0,none,2,514.0051929958823
16529.png,0,none,2,408.3003204057966
16535.png,0,none,2,352.7907111721072
16557.png,0,none,2,436.0939450126291
16581.png,0,none,1,640.6367437356614
16582.png,0,none,3,501.8818516618398
16583.png,0,none,3,583.4916780521523
16599.png,0,none,2,772.3495157817881
16600.png,0,none,3,482.0262229916891
16603.png,0,none,0,1001.3004002893256
16639.png,0,none,2,709.5763881878331
16670.png,0,none,3,424.8403507143656
16704.png,0,none,3,576.2919116097177
16710.png,0,none,3,1993.2364428492842
16780.png,0,none,1,697.8742452422368
16813.png,0,none,1,480.3924239549157
16843.png,0,none,1,807.1141893903365
16850.png,0,none,3,447.95391971780487
16861.png,0,none,2,504.0959229088132
16865.png,0,none,2,308.885202487277
16873.png,0,none,2,533.7702846847208
16879.png,0,none,3,519.9991529358653
16909.png,0,none,2,1182.9157166396035
16911.png,0,none,1,380.488631876406
16924.png,0,none,1,891.3187716156012
16942.png,0,none,0,1387.2955180843148
16986.png,0,none,1,608.3871516001954
17017.png,0,none,2,542.8047599285474
17053.png,0,none,2,646.2023650392082
17055.png,0,none,3,587.0173662810222
17058.png,0,none,3,971.5700906707652
17088.png,0,none,2,359.1749718250959
17093.png,0,none,0,790.1720961885491
17105.png,0,none,0,612.5008196075618
17162.png,0,none,3,467.41382086669
17164.png,0,none,2,698.1126953558206
17191.png,0,none,0,798.2064434779895
17227.png,0,none,1,610.5173839835778
17246.png,0,none,3,510.9870520554581
17275.png,0,none,3,325.2090217355601
17280.png,0,none,2,518.8779340315447
17336.png,0,none,2,739.7855437224005
17343.png,0,none,3,427.8085004093249
17356.png,0,none,2,592.3743268804977
17394.png,0,none,0,519.0518954466218
17406.png,0,none,0,671.4211417375003
17419.png,0,none,3,783.6487352999251
17429.png,0,none,3,529.1770173391893
17436.png,0,none,2,487.5271907220171
17441.png,0,none,3,365.50646729808267
17492.png,0,none,0,466.6509397098878
17496.png,0,none,3,585.163532524652
17621.png,0,none,3,436.7843491521394
17627.png,0,none,0,619.1840951035821
17644.png,0,none,2,859.347458857698
17655.png,0,none,1,372.6504614477752
17714.png,0,none,3,396.5586935406159
17723.png,0,none,1,508.44286237646753
17757.png,0,none,3,405.43288856267276
17761.png,0,none,2,487.1994018463796
17794.png,0,none,3,1146.0248355747983
17798.png,0,none,1,461.0380287857056
17801.png,0,none,3,552.8233971584606
17879.png,0,none,1,578.2593653148604
17894.png,0,none,3,1091.4641517978798
17896.png,0,none,3,377.8753785417941
17898.png,0,none,3,427.0899179518642
17905.png,0,none,0,456.3603609621993
17986.png,0,none,0,834.7069233392639
18016.png,0,none,3,438.13241986220777
18033.png,0,none,2,969.6033435464138
18101.png,0,none,3,577.5451899455361
18115.png,0,none,0,499.08213976616696
18159.png,0,none,2,485.05274792768495
18181.png,0,none,1,532.7955599580997
18190.png,0,none,2,566.9292250210881
18214.png,0,none,3,414.1433174274887
18226.png,0,none,3,378.2743258563134
18231.png,0,none,1,735.9083188605061
18258.png,0,none,1,1021.5024133502527
18268.png,0,none,1,465.7093351686959
18270.png,0,none,3,604.6327936688023
18289.png,0,none,3,400.8529777180079
18298.png,0,none,1,656.7819050088351
18325.png,0,none,0,1083.0600646126738
18345.png,0,none,3,1259.8829992558149
18346.png,0,none,1,689.0833014548708
18357.png,0,none,3,416.2062109962489
18382.png,0,none,1,444.1512698594549
18390.png,0,none,3,500.56611382215635
18402.png,0,none,2,773.3458811588371
18406.png,0,none,3,633.5124893111258
18427.png,0,none,2,657.2156308383502
18459.png,0,none,1,399.514458496088
18473.png,0,none,1,707.0677828090194
18477.png,0,none,3,463.460732398207
18480.png,0,none,3,520.2780039661371
18481.png,0,none,2,562.5959196795578
18490.png,0,none,2,387.86347396496694
18502.png,0,none,0,551.5976860153924
18517.png,0,none,1,599.4025599896817
18545.png,0,none,2,455.50384541456793
18556.png,0,none,2,704.1513361889984
18568.png,0,none,1,370.8689867031582
18585.png,0,none,1,379.44854995042755
18590.png,0,none,3,769.7138800439116
18704.png,0,none,2,895.0795379545566
18711.png,0,none,0,573.4485772129971
18725.png,0,none,3,615.9268546879974
18743.png,0,none,2,625.6912370466542
18758.png,0,none,0,548.9615510925117
18762.png,0,none,0,764.5290658382277
18768.png,0,none,3,477.62833430764414
18828.png,0,none,3,468.92743038066516
18853.png,0,none,0,486.6266383263364
18876.png,0,none,2,346.1658129769047
18968.png,0,none,1,426.0830413459238
18973.png,0,none,2,288.3128535317314
19019.png,0,none,0,667.7413282086264
19026.png,0,none,1,412.17456515147296
19027.png,0,none,2,843.4460826274747
19060.png,0,none,3,1019.8146607839623
19126.png,0,none,3,346.67982563999925
19143.png,0,none,1,454.1594275888602
19158.png,0,none,1,670.4896469114947
19195.png,0,none,1,455.50441699437107
19197.png,0,none,2,379.4180561195927
19273.png,0,none,3,632.06156736599
19289.png,0,none,3,356.64054136741913
19292.png,0,none,2,455.39551434144875
19304.png,0,none,1,682.0014543790475
19354.png,0,none,0,601.035424437912
19363.png,0,none,1,698.1982166845878
19385.png,0,none,2,699.793355791
19399.png,0,none,3,307.7232823560364
19432.png,0,none,3,687.325311421774
19438.png,0,none,0,1044.1873991739835
19481.png,0,none,3,478.1671916926973
19484.png,0,none,0,602.4315577872915
19500.png,0,none,2,501.68091676855624
19533.png,0,none,3,475.3226580834771
19582.png,0,none,1,546.9889835714134
19595.png,0,none,0,481.1119629286379
19598.png,0,none,3,1580.3955492532282
19602.png,0,none,0,655.2697104182135
19605.png,0,none,0,661.8931079231133
19626.png,0,none,0,1074.2670371263014
19662.png,0,none,3,1396.2657733256285
19674.png,0,none,3,577.5765003962651
19709.png,0,none,0,669.0338287490779
19725.png,0,none,3,457.6963280736048
19754.png,0,none,2,425.3762481184352
19773.png,0,none,3,579.602363897322
19824.png,0,none,2,724.0810373287117
19829.png,0,none,1,686.2329201744133
19843.png,0,none,2,492.1029084521182
19871.png,0,none,1,383.18163646535044
19909.png,0,none,0,824.9360286173888
19915.png,0,none,3,466.79611720846697
19978.png,0,none,0,629.5165119049226
19994.png,0,none,0,517.5896897584391
20052.png,0,none,2,280.6799481520397
20091.png,0,none,1,583.5205677855627
20135.png,0,none,1,529.0196145721728
20138.png,0,none,3,793.0597969894204
20157.png,0,none,2,463.70862563055016
20163.png,0,none,0,703.3825157313288
20181.png,0,none,0,668.078134030367
20193.png,0,none,2,288.770232896955
20208.png,0,none,2,384.18236849074674
20220.png,0,none,0,940.3133328602412
20229.png,0,none,0,551.7904962022662
20264.png,0,none,1,340.75502138103735
20276.png,0,none,0,430.9131117086606
20287.png,0,none,0,1001.7806770134551
20292.png,0,none,1,640.7882652755488
20325.png,0,none,3,274.8360338979361
20367.png,0,none,0,564.9211865053966
20482.png,0,none,3,586.9618826817755
20508.png,0,none,0,627.6349586264985
20518.png,0,none,0,562.2133575208456
20522.png,0,none,2,553.6518904280413
20546.png,0,none,3,910.1896594515619
20550.png,0,none,1,526.6114592402081
20558.png,0,none,2,508.38184754258725
20596.png,0,none,2,1532.907412903833
20632.png,0,none,2,301.34457535153257
20645.png,0,none,2,1089.7363539936728
20652.png,0,none,2,385.83220229433766
20683.png,0,none,1,550.2241799570957
20749.png,0,none,2,677.9320677968298
20818.png,0,none,0,836.5288489322343
20849.png,0,none,2,558.3798703602906
20860.png,0,none,0,990.1172949082687
20877.png,0,none,2,826.430064960772
20878.png,0,none,0,704.9911928754007
20899.png,0,none,1,3206.4156732633396
20901.png,0,none,1,525.8721935342945
20906.png,0,none,1,720.230685748295
20915.png,0,none,3,521.7133144524967
20943.png,0,none,1,569.3507600613938
20979.png,0,none,2,533.0947623760145
20986.png,0,none,0,1523.523595327492
20987.png,0,none,0,484.0898409549998
21029.png,0,none,1,987.0269540345562
21102.png,0,none,2,619.6288676024642
21128.png,0,none,1,5948.491724606215
21131.png,0,none,0,649.0743836649239
21132.png,0,none,2,791.3238957051047
21152.png,0,none,3,448.0965936590807
21168.png,0,none,2,874.7542363200615
21180.png,0,none,3,607.6505492906458
21186.png,0,none,1,670.541867709753
21242.png,0,none,2,943.9525032202007
21271.png,0,none,3,422.757868578459
21288.png,0,none,2,420.0851651084845
21294.png,0,none,3,493.6128941932108
21319.png,0,none,0,582.2169323447742
21322.png,0,none,3,559.1903390245895
21326.png,0,none,0,484.33715277161747
21327.png,0,none,0,587.4201761153992
21370.png,0,none,1,444.5872167034635
21396.png,0,none,1,662.4588126646219
21463.png,0,none,2,625.5207498706372
21476.png,0,none,3,879.6017942029337
21485.png,0,none,2,439.36092553777314
21500.png,0,none,2,918.7010985984892
21507.png,0,none,1,909.3132292163748
21508.png,0,none,3,520.3908490162079
21526.png,0,none,1,460.9249917305851
21536.png,0,none,1,320.6444592168743
21550.png,0,none,0,369.6240970842317
21580.png,0,none,1,514.7052281194312
21598.png,0,none,0,581.5416027672504
21610.png,0,none,2,413.4979652883481
21637.png,0,none,0,698.7403166641653
21640.png,0,none,3,734.4867337256703
21645.png,0,none,2,511.86280118608323
21651.png,0,none,1,574.6492186388745
21678.png,0,none,2,529.4209096698065
21729.png,0,none,1,541.8668838010169
21739.png,0,none,3,281.74741108399604
21743.png,0,none,0,397.94168822522613
21812.png,0,none,1,468.1580201633216
21832.png,0,none,1,572.4962019634347
21885.png,0,none,2,378.0945304695425
21918.png,0,none,1,909.7502042582165
21919.png,0,none,3,474.59938634045045
21955.png,0,none,3,444.7271644955298
21964.png,0,none,1,603.3190581850465
21975.png,0,none,0,429.96190649115874
21989.png,0,none,1,556.4018149877113
21993.png,0,none,1,618.941693792329
22004.png,0,none,3,487.2506596743072
22025.png,0,none,2,410.4912543416318
22035.png,0,none,2,422.21969268801513
22049.png,0,none,0,1047.4173598330751
22077.png,0,none,1,576.197117239843
22098.png,0,none,3,481.60699734939976
22115.png,0,none,2,680.7728791241221
22120.png,0,none,2,1098.3454816671435
22134.png,0,none,1,426.26030457759157
22135.png,0,none,2,608.8743566418771
22152.png,0,none,1,318.8159727225884
22191.png,0,none,0,996.8781329169686
22203.png,0,none,3,313.9203281084577
22231.png,0,none,3,437.57753350359616
22238.png,0,none,0,563.8033020128717
22266.png,0,none,0,1696.7704219011475
22289.png,0,none,3,547.4047648551185
22336.png,0,none,3,576.7727270495777
22340.png,0,none,1,501.70714922591077
22385.png,0,none,0,928.785040489983
22386.png,0,none,3,355.6797640762011
22395.png,0,none,2,839.7646544385476
22437.png,0,none,3,760.9158621780285
22453.png,0,none,1,613.704345727621
22520.png,0,none,3,551.8801229101547
22523.png,0,none,1,744.0289263093855
22542.png,0,none,1,734.4011449258246
22544.png,0,none,3,442.9846376103683
22569.png,0,none,3,916.6354095881111
22573.png,0,none,1,532.3905884248895
22581.png,0,none,1,457.4550905191822
22583.png,0,none,2,700.0200148059171
22597.png,0,none,2,632.4389555472022
22622.png,0,none,0,1562.0400744866695
22645.png,0,none,3,733.8250221386619
22665.png,0,none,2,544.112845635074
22693.png,0,none,0,675.7761265869841
22766.png,0,none,0,661.8699986545863
22773.png,0,none,1,424.8521669358638
22776.png,0,none,1,553.5811538903279
22800.png,0,none,3,769.616942757941
22836.png,0,none,3,616.5888120013442
22862.png,0,none,0,621.9782714530618
22865.png,0,none,3,731.7984312004802
22882.png,0,none,1,883.515806785769
22883.png,0,none,2,511.2817221346276
22908.png,0,none,2,373.8329403566888
22927.png,0,none,3,422.5624190128976
22952.png,0,none,1,560.1206810763003
22968.png,0,none,2,473.47234980454766
23023.png,0,none,0,456.14089103637644
23024.png,0,none,3,447.4678792061934
23048.png,0,none,0,621.1890000580112
23050.png,0,none,1,719.7367568155332
23063.png,0,none,2,962.7270051313651
23154.png,0,none,3,581.9483510462752
23182.png,0,none,3,527.2701588405057
23231.png,0,none,3,597.5907587861603
23238.png,0,none,2,542.3585190918507
23253.png,0,none,2,500.6683521640721
23296.png,0,none,0,699.6175463365444
23300.png,0,none,1,2018.8548310518158
23303.png,0,none,1,638.8696053704884
23322.png,0,none,3,472.1374537401094
23349.png,0,none,1,580.0428748637837
23365.png,0,none,3,411.5467111658115
23368.png,0,none,1,425.5429482980566
23380.png,0,none,2,440.59251057467
23402.png,0,none,0,1277.7558698770893
23407.png,0,none,2,456.7566633438963
23447.png,0,none,2,533.8799308636744
23461.png,0,none,1,478.8122791128316
23480.png,0,none,3,813.8615322248643
23552.png,0,none,1,487.6943071168558
23570.png,0,none,0,2021.475348137922
23581.png,0,none,3,445.67834687293544
23585.png,0,none,0,636.3231350883664
23605.png,0,none,3,709.8620986256144
23606.png,0,none,0,612.4077286689809
23612.png,0,none,3,594.8855835760795
23655.png,0,none,1,434.7533732064331
23687.png,0,none,3,850.7001484087681
23691.png,0,none,1,792.2484617972079
23718.png,0,none,3,468.6622269408124
23719.png,0,none,1,519.9142772765507
23744.png,0,none,2,585.5684384382985
23748.png,0,none,0,522.9577542658749
23756.png,0,none,3,679.7744614212178
23773.png,0,none,1,294.8955763999153
23791.png,0,none,0,950.2809402716844
23819.png,0,none,3,474.15760172994965
23823.png,0,none,3,473.2919810346445
23835.png,0,none,0,533.7035710628473
23896.png,0,none,3,448.4463136557765
23904.png,0,none,0,1191.7872377186156
23905.png,0,none,0,728.1653495907826
23917.png,0,none,2,545.169059866007
23919.png,0,none,2,495.0679293344746
23993.png,0,none,0,589.5332066934974
24014.png,0,none,2,1160.4906133093102
24018.png,0,none,1,623.5572911406502
24044.png,0,none,0,588.0876228509953
24054.png,0,none,2,723.5873857702007
24059.png,0,none,1,500.18830296567074
24067.png,0,none,3,527.527653056665
24098.png,0,none,0,1080.3416825035658
24104.png,0,none,0,537.023055797572
24107.png,0,none,0,617.0012381357499
24138.png,0,none,1,584.9172229074328
24156.png,0,none,0,742.3702990985361
24176.png,0,none,2,568.3201222447467
24182.png,0,none,0,419.91199983931335
24219.png,0,none,3,591.8126434504844
24221.png,0,none,2,432.0904014899854
24224.png,0,none,3,490.77232565820066
24265.png,0,none,1,520.4627175284203
24270.png,0,none,1,590.0258438908048
24285.png,0,none,2,616.8301378625965
24301.png,0,none,2,719.4598464094423
24323.png,0,none,1,695.6557306191767
24338.png,0,none,1,442.2543230844616
24371.png,0,none,0,375.8092647396533
24387.png,0,none,1,415.70709610378316
24400.png,0,none,1,749.7939347927269
24436.png,0,none,2,477.91827751632
24454.png,0,none,2,581.7102770332967
24462.png,0,none,3,372.8993386575919
24467.png,0,none,0,633.563965942556
24478.png,0,none,0,1037.9292599931155
24539.png,0,none,1,410.1525212908276
24569.png,0,none,2,615.838167746033
24576.png,0,none,2,754.5056467463183
24593.png,0,none,0,608.5906549847531
24614.png,0,none,2,445.8973002860518
24647.png,0,none,3,306.2910638731518
24654.png,0,none,2,787.0963356812107
24658.png,0,none,0,880.6209150540625
24659.png,0,none,0,683.6228197567826
24668.png,0,none,0,752.5325925821353
24671.png,0,none,3,517.3936798209048
24684.png,0,none,1,311.26726110971293
24737.png,0,none,1,725.9779191755703
24745.png,0,none,1,672.0790954890929
24802.png,0,none,0,512.7724891446015
24821.png,0,none,2,647.741501133977
24838.png,0,none,2,351.93237370463874
24874.png,0,none,3,441.28419755538033
24881.png,0,none,1,1208.8881251589967
24891.png,0,none,1,418.55630984306686
24902.png,0,none,0,818.7866882750774
24932.png,0,none,3,398.8114108911666
24940.png,0,none,3,570.689078899547
24963.png,0,none,2,484.37793690475496
25000.png,0,none,0,464.4743767495484
25062.png,0,none,2,593.9856107767287
25064.png,0,none,1,635.2229406696857
25119.png,0,none,0,503.10378631689935
25124.png,0,none,3,421.0798812306698
25127.png,0,none,2,370.85796489639216
25128.png,0,none,3,780.227952388496
25133.png,0,none,2,790.0151374602531
25148.png,0,none,0,988.4810609273961
25162.png,0,none,1,414.75360364222786
25164.png,0,none,2,1495.0868547707303
25170.png,0,none,0,402.0990756911126
25225.png,0,none,0,658.8382191439299
25296.png,0,none,1,903.1199091014242
25301.png,0,none,2,5261.458189871993
25312.png,0,none,3,548.4520800858421
25320.png,0,none,0,9316.356460864867
25372.png,0,none,1,535.6619056037288
25377.png,0,none,3,351.50824406374596
25409.png,0,none,1,500.0003456426622
25449.png,0,none,1,826.8514774773281
25462.png,0,none,2,1379.5315665009816
25467.png,0,none,1,472.103420874959
25493.png,0,none,0,682.1034549807733
25527.png,0,none,0,559.4156190290203
25566.png,0,none,1,664.970841993499
25574.png,0,none,0,641.8433442246961
25583.png,0,none,0,1005.8212260990227
25606.png,0,none,0,685.772734908399
25607.png,0,none,1,753.4430033318339
25628.png,0,none,2,410.2335053458096
25631.png,0,none,0,1033.4500755784377
25640.png,0,none,0,376.92341627662256
25642.png,0,none,0,783.9646558647893
25684.png,0,none,3,556.8885169189319
25699.png,0,none,1,1103.3288769165902
25710.png,0,none,2,533.6050506885072
25717.png,0,none,2,657.3240275419836
25784.png,0,none,3,335.9541206426527
25786.png,0,none,3,492.9914871683379
25800.png,0,none,1,598.3261279769986
25829.png,0,none,1,780.7866781370163
25837.png,0,none,3,793.2556553724036
25863.png,0,none,0,744.5172515878085
25866.png,0,none,3,379.1080682125927
25892.png,0,none,1,464.5071859544256
25956.png,0,none,1,1121.9902864827095
25981.png,0,none,1,410.4400727405698
25991.png,0,none,1,714.9165274658244
26013.png,0,none,1,919.503986590574
26036.png,0,none,3,1028.3622208308057
26055.png,0,none,2,619.7916800257383
26062.png,0,none,3,695.7012389964518
26077.png,0,none,3,795.1496434770715
26117.png,0,none,2,430.88934246136387
26139.png,0,none,3,439.7876721217303
26142.png,0,none,3,1376.9529887750523
26154.png,0,none,1,622.7137589249992
26180.png,0,none,1,686.7851157005113
26186.png,0,none,3,506.5936831582091
26224.png,0,none,2,1299.81374621298
26235.png,0,none,2,592.3843063523314
26259.png,0,none,1,628.5494030663748
26313.png,0,none,1,442.99555004384945
26314.png,0,none,0,448.8604822134741
26316.png,0,none,1,581.5198272440715
26321.png,0,none,3,480.6785056641681
26333.png,0,none,0,423.13131911683723
26341.png,0,none,0,730.046257078737
26345.png,0,none,0,653.6356057577018
26348.png,0,none,0,790.6481253061608
26370.png,0,none,1,400.72006316469634
26374.png,0,none,0,1215.1679504730605
26400.png,0,none,2,476.18407704283305
26405.png,0,none,2,380.8042986693154
26433.png,0,none,2,489.08548602078514
26454.png,0,none,3,541.8315618883039
26456.png,0,none,0,469.2010990131924
26537.png,0,none,0,675.0546102072169
26556.png,0,none,2,466.0523381684592
26618.png,0,none,2,643.5233931302041
26626.png,0,none,1,678.2852785417086
26632.png,0,none,2,692.2099786516225
26635.png,0,none,1,403.1789813289113
26660.png,0,none,1,550.1680501555863
26669.png,0,none,2,668.7647886134541
26685.png,0,none,2,548.9808589591305
