cls,file,face_found,face_side,lap_var,cr_std,hf_energy,peakiness_native,specular_ratio
Bonafide,11463.png,True,694.4,414.2566223144531,19.6745039603212,0.037122692912817,3.804322428287853,0.10140609741210938
Bonafide,11483.png,True,630.4,272.924560546875,14.297502408793543,0.015879984945058823,4.3168354379207345,0.004119873046875
Bonafide,11506.png,True,748.8,631.0867919921875,10.549242789417843,0.03288814425468445,4.894535836272594,0.2629890441894531
Bonafide,11507.png,True,657.6,164.75112915039062,20.64527904015297,0.020636310800909996,5.106700260532597,0.006984710693359375
Bonafide,11513.png,True,683.2,404.9786071777344,13.155937308941047,0.01992153748869896,3.975070067953288,0.004016876220703125
Bonafide,11519.png,True,569.6,1060.69873046875,15.095219185727954,0.028214357793331146,5.099089930027414,0.052875518798828125
Bonafide,11541.png,True,648.0,324.5307922363281,10.70793037040552,0.027233485132455826,5.382714739163946,0.00677490234375
Bonafide,11567.png,True,704.0,469.8199157714844,4.94526986036117,0.037783410400152206,4.542179807517288,0.052562713623046875
Bonafide,11634.png,True,692.8,317.92388916015625,11.255806414250648,0.015303590334951878,4.559051557580438,0.20328521728515625
Bonafide,11644.png,True,611.2,456.2552490234375,9.829016950129885,0.0209034476429224,5.23230918860951,0.06014251708984375
Bonafide,11728.png,True,683.2,303.2817687988281,13.825986746899021,0.01682969182729721,5.77976672007276,0.07131576538085938
Bonafide,11781.png,True,683.2,150.171142578125,14.353267160532912,0.011434192769229412,5.720103988402782,0.00012969970703125
Bonafide,11786.png,True,579.2,156.49200439453125,16.900247348044886,0.0076694912277162075,4.185435406341822,0.01499176025390625
Bonafide,11807.png,True,670.4,99.87769317626953,9.891849826208544,0.009042598307132721,4.8704750486539234,0.01026153564453125
Bonafide,11810.png,True,702.4,127.58448791503906,8.86605732239382,0.016941828653216362,3.833812900351471,0.0
Bonafide,11838.png,True,718.4,291.49468994140625,12.34943497126605,0.01868887059390545,5.058431906594625,0.013652801513671875
Bonafide,11886.png,True,628.8,255.72671508789062,9.832766771717845,0.023383645340800285,3.5991016592044636,0.001491546630859375
Bonafide,11953.png,True,633.6,96.80309295654297,16.16677238802534,0.015304036438465118,3.66244412984602,1.9073486328125e-05
Bonafide,11957.png,True,544.0,172.85198974609375,23.044145959949002,0.023293783888220787,4.835026834787984,3.814697265625e-06
Bonafide,11981.png,True,668.8,593.6136474609375,11.613844392858159,0.05717736855149269,4.445299663429166,0.000675201416015625
Bonafide,11999.png,False,,619.1624145507812,17.872912923112022,0.025301670655608177,4.071304861831996,0.0287322998046875
Bonafide,12009.png,True,640.0,341.6052551269531,8.803440883456789,0.03652120754122734,4.497088289250307,0.00460052490234375
Bonafide,12022.png,True,744.0,833.483154296875,32.72246815986978,0.04538129270076752,5.12777123147418,0.017482757568359375
Bonafide,12024.png,True,680.0,588.4633178710938,11.60673113293609,0.04276416078209877,6.472765045533241,0.026611328125
Bonafide,12030.png,True,636.8,450.8003234863281,15.613601336573637,0.024638298898935318,3.529130732131854,0.01300048828125
Bonafide,12062.png,True,696.0,196.05755615234375,24.88936155583591,0.030339233577251434,4.127765953009075,2.288818359375e-05
Bonafide,12103.png,True,704.0,92.4749755859375,10.679638297445335,0.007077889516949654,4.353340664101403,0.018146514892578125
Bonafide,12122.png,True,691.2,922.8704833984375,13.694958257311216,0.05365926772356033,5.248273434791659,0.01678466796875
Bonafide,12145.png,True,763.2,231.9090118408203,11.23624269879692,0.026401128619909286,5.270127542122031,0.000385284423828125
Bonafide,12163.png,True,683.2,162.63319396972656,8.452855645003476,0.022976288571953773,4.275257773474675,0.13944625854492188
Bonafide,12174.png,True,694.4,308.5515441894531,9.94767224333265,0.025734901428222656,4.815237502456787,0.0056304931640625
Bonafide,12188.png,True,662.4,510.82781982421875,12.110463040052728,0.041499488055706024,4.415419491338552,0.00384521484375
Bonafide,12189.png,True,675.2,329.7503356933594,25.053082970929555,0.01769310049712658,3.706464928643935,0.08744430541992188
Bonafide,12207.png,True,638.4,584.75390625,9.346159582029292,0.05306261032819748,4.806541121712623,0.045040130615234375
Bonafide,12214.png,True,662.4,539.4236450195312,16.54802453022999,0.029853370040655136,5.646614807537254,0.2509765625
Bonafide,12249.png,True,707.2,539.4879150390625,9.898324674655631,0.023820331320166588,4.237866084022211,0.005889892578125
Bonafide,12269.png,True,710.4,719.1708374023438,20.02041198562036,0.04792100936174393,4.481072081086978,0.021747589111328125
Bonafide,12278.png,True,713.6,280.28070068359375,8.374678365600438,0.013256377540528774,4.951747516673795,5.340576171875e-05
Bonafide,12302.png,True,732.8,449.6880187988281,11.437939155914206,0.027926024049520493,3.9698192011439932,0.004131317138671875
Bonafide,12320.png,True,595.2,489.892333984375,27.398676085424807,0.03472254052758217,3.125784152919591,0.04869842529296875
Bonafide,12332.png,True,656.0,450.4712829589844,10.506320128034373,0.030168253928422928,4.621695547849632,5.340576171875e-05
Bonafide,12349.png,True,704.0,218.82772827148438,13.594655083013732,0.014888681471347809,2.8729114672014555,0.0001068115234375
Bonafide,12357.png,True,643.2,244.0702362060547,14.32792013740385,0.011642009019851685,3.9676556671721825,0.0811614990234375
Bonafide,12368.png,True,680.0,197.0510711669922,14.325516976562263,0.010819083079695702,5.394801948890988,0.051296234130859375
Bonafide,12383.png,True,737.6,294.2851257324219,23.4679760594041,0.015326274558901787,5.193498358124902,0.000152587890625
Bonafide,12385.png,True,697.6,101.69732666015625,9.925927220671662,0.008103527128696442,4.446060890152514,3.814697265625e-06
Bonafide,12412.png,True,643.2,206.23126220703125,10.508567363883278,0.009814715012907982,3.9260668798453184,0.001239776611328125
Bonafide,12444.png,True,726.4,417.89984130859375,8.416037630897323,0.025962164625525475,5.043490372216666,0.001285552978515625
Bonafide,12461.png,True,689.6,186.08432006835938,12.274125115487326,0.014742801897227764,6.02575434891782,1.9073486328125e-05
Bonafide,12465.png,True,609.6,311.9895935058594,10.295727729623119,0.02972659282386303,4.5458831453171955,0.044708251953125
Bonafide,12471.png,True,675.2,240.70030212402344,9.316581002299843,0.009370611980557442,5.115088279061054,0.34249114990234375
Bonafide,12481.png,True,552.0,616.642822265625,10.376621291558177,0.05164741352200508,4.78118724673724,0.000774383544921875
Bonafide,12482.png,True,675.2,853.45654296875,17.792553423975317,0.05113915354013443,4.752578783543275,0.00362396240234375
Bonafide,12533.png,True,627.2,104.81758880615234,11.241050748557358,0.009027238003909588,5.402430628655567,0.0001678466796875
Bonafide,12562.png,True,651.2,183.30210876464844,18.1178627310333,0.005515056662261486,4.814826390421916,0.08491134643554688
Bonafide,12569.png,True,715.2,540.9827270507812,14.997682552199516,0.01920502446591854,4.295188832257566,0.08394241333007812
Bonafide,12605.png,True,750.4,149.499755859375,11.103874933282002,0.008418144658207893,3.0750909130437956,0.08296585083007812
Bonafide,12616.png,True,667.2,1927.0966796875,12.536250703497574,0.10188563168048859,4.02215975769823,0.0695953369140625
Bonafide,12702.png,True,657.6,250.5188751220703,16.199722247941985,0.015783468261361122,4.369589811306264,0.000507354736328125
Bonafide,12705.png,True,668.8,211.0009002685547,15.152910004153844,0.012287137098610401,4.434682068062796,0.00083160400390625
Bonafide,12714.png,True,660.8,165.70350646972656,10.167022338963799,0.00955784972757101,5.285045897866641,0.047046661376953125
Bonafide,12735.png,True,664.0,597.6253051757812,15.701433977974386,0.0182549599558115,2.8813312809163367,0.001598358154296875
Bonafide,12770.png,True,628.8,205.90150451660156,8.470371617678065,0.01590401865541935,4.778286786926366,0.0011138916015625
Bonafide,12818.png,True,688.0,305.36688232421875,12.240191717704162,0.014474498108029366,4.48749092332268,0.0086212158203125
Bonafide,12871.png,True,612.8,343.4687805175781,13.933721532730251,0.03149021416902542,4.015000392758363,0.0012359619140625
Bonafide,12872.png,True,716.8,244.4858856201172,10.642682665043909,0.02245412953197956,5.003243082675432,9.918212890625e-05
Bonafide,12880.png,True,640.0,212.7247314453125,10.481407186957993,0.01492723636329174,4.511730040140621,0.009449005126953125
Bonafide,12934.png,True,651.2,534.7888793945312,11.285069794988432,0.05501943081617355,4.58096089401239,6.866455078125e-05
Bonafide,12979.png,True,657.6,241.26629638671875,13.656275082189781,0.024013521149754524,2.988943707236259,0.00016021728515625
Bonafide,12994.png,True,632.0,405.7276916503906,12.117169934452697,0.0264902263879776,5.208732262402129,0.00048065185546875
Bonafide,12998.png,True,648.0,151.9801483154297,19.516368666050628,0.020482314750552177,4.604152071545148,0.010265350341796875
Bonafide,13013.png,True,640.0,269.8270263671875,13.988154946579458,0.018411295488476753,3.9632094679034773,0.0198516845703125
Bonafide,13037.png,True,718.4,446.4352111816406,12.270487794240598,0.020993409678339958,3.720000908472022,0.1737518310546875
Bonafide,13045.png,True,675.2,267.223388671875,23.76612538531507,0.037552040070295334,3.878067404542334,3.814697265625e-06
Bonafide,13046.png,True,729.6,407.4618835449219,16.04822320099835,0.03470169007778168,4.396195133721511,0.003269195556640625
Bonafide,13079.png,True,587.2,300.81658935546875,11.005966415451706,0.02491047792136669,4.581533425955594,0.007106781005859375
Bonafide,13121.png,True,680.0,455.9479064941406,12.277751829765085,0.027705984190106392,4.462629061406919,0.001544952392578125
Bonafide,13124.png,True,672.0,186.61309814453125,13.635078944479227,0.016482753679156303,5.375039899401715,0.051151275634765625
Bonafide,13152.png,True,747.2,833.9512939453125,16.05629509479454,0.052973199635744095,4.238317829952102,0.014400482177734375
Bonafide,13157.png,True,660.8,235.38661193847656,16.377562611264658,0.016678525134921074,4.217665417306102,8.7738037109375e-05
Bonafide,13247.png,True,729.6,231.7775115966797,11.543459417482161,0.01657341793179512,4.308252563157783,0.04026031494140625
Bonafide,13257.png,True,705.6,267.5734558105469,13.593101098366521,0.00907259900122881,5.240766477325417,0.24547576904296875
Bonafide,13328.png,True,740.8,659.7788696289062,50.64863343825556,0.03665624186396599,3.98445036767305,0.003528594970703125
Bonafide,13344.png,True,606.4,398.4419250488281,14.341014478630504,0.017807383090257645,4.6297896896543485,0.3963165283203125
Bonafide,13345.png,True,665.6,401.0361633300781,14.462201590707348,0.021239982917904854,3.4175196270940136,0.028163909912109375
Bonafide,13355.png,True,673.6,116.24372100830078,12.784607091047809,0.012446879409253597,3.9039704166549134,0.14922714233398438
Bonafide,13357.png,True,662.4,1011.2437133789062,7.372823753950946,0.04945751279592514,3.8086923905017964,0.035587310791015625
Bonafide,13363.png,True,649.6,301.3367919921875,19.55642892668344,0.011659186333417892,4.474134120854547,0.08867263793945312
Bonafide,13382.png,True,617.6,391.3543701171875,9.118573749920387,0.030576104298233986,5.503921459311938,0.002368927001953125
Bonafide,13386.png,True,704.0,210.80685424804688,10.174330527708879,0.020550288259983063,3.6791725698241806,0.053112030029296875
Bonafide,13388.png,True,662.4,191.26324462890625,27.273076684368252,0.028836151584982872,3.654146478189948,0.095916748046875
Bonafide,13396.png,True,736.0,606.0617065429688,10.649588241053507,0.018117008730769157,4.7227518662487435,0.224456787109375
Bonafide,13410.png,True,672.0,360.201416015625,10.596230723224927,0.025916460901498795,5.042358204985612,0.019771575927734375
Bonafide,13414.png,True,720.0,330.3172912597656,15.98796970290107,0.02844352461397648,2.747950367303438,0.000202178955078125
Bonafide,13461.png,True,670.4,138.78945922851562,12.46194961504582,0.014020530506968498,4.919132374237394,0.00032806396484375
Bonafide,13478.png,True,667.2,138.53851318359375,12.193750747667053,0.008394764736294746,4.687715213669652,0.00617218017578125
Bonafide,13497.png,True,672.0,361.7343444824219,28.042389505844948,0.023364968597888947,6.14046718053743,0.12899017333984375
Bonafide,13502.png,True,627.2,191.02947998046875,25.29379969988284,0.01520159188657999,3.7236884991445582,0.026943206787109375
Bonafide,13530.png,True,683.2,281.1756896972656,6.789551133875442,0.0262175053358078,4.747358202771484,2.288818359375e-05
Bonafide,13537.png,True,643.2,201.85093688964844,6.502304938616388,0.01796814426779747,3.5971994388093327,0.004207611083984375
Bonafide,13562.png,True,694.4,208.36276245117188,14.866438093728553,0.010145089589059353,4.558801422618688,0.4199943542480469
Bonafide,13568.png,True,684.8,233.3225555419922,10.204916481466565,0.01582740619778633,4.402682283659079,0.01096343994140625
Bonafide,13582.png,True,691.2,398.54351806640625,12.976792328484773,0.015678253024816513,4.712622961518927,0.3250579833984375
Bonafide,13583.png,True,715.2,398.33990478515625,9.319837746942873,0.03193078562617302,4.378168096898017,0.03089141845703125
Bonafide,13597.png,True,700.8,165.26466369628906,14.732092056749723,0.007027970161288977,4.468093860801087,0.00140380859375
Bonafide,13610.png,True,670.4,396.3288879394531,12.456211463234329,0.01618967205286026,5.564827089811799,0.026485443115234375
Bonafide,13620.png,True,716.8,226.62403869628906,7.681306705421187,0.013938612304627895,4.597397887198242,0.024837493896484375
Bonafide,13638.png,True,806.4,437.5635681152344,15.835119847022712,0.02709418162703514,4.607253204852833,0.015995025634765625
Bonafide,13640.png,True,628.8,106.44126892089844,11.933276336734277,0.010453902184963226,5.469550595023667,7.2479248046875e-05
Bonafide,13695.png,True,659.2,357.51971435546875,11.868989041023914,0.04879925400018692,5.196516364147343,0.000148773193359375
Bonafide,13715.png,True,712.0,391.7704772949219,12.538201542120783,0.015541797503829002,4.183202460880139,0.044406890869140625
Bonafide,13719.png,True,712.0,781.1885986328125,11.19246987647448,0.0331319235265255,4.807199314374864,1.52587890625e-05
Bonafide,13753.png,True,670.4,424.7987976074219,11.222857746036588,0.01620466448366642,4.443137434854046,0.013179779052734375
Bonafide,13777.png,True,624.0,219.64645385742188,28.68679028397461,0.017517803236842155,3.7177391435368974,0.000423431396484375
Bonafide,13836.png,True,700.8,407.277587890625,8.653709477723211,0.024509619921445847,3.9401850619101446,0.019794464111328125
Bonafide,13871.png,True,788.8,515.92236328125,22.579297732507044,0.04449290409684181,4.08050966657322,0.017047882080078125
Bonafide,13890.png,True,649.6,504.362548828125,20.62534084429835,0.02128654345870018,5.424959519680074,0.036396026611328125
Bonafide,13925.png,True,630.4,501.5393371582031,8.5535449416618,0.03431320935487747,5.019475860261135,0.001094818115234375
Bonafide,13993.png,True,627.2,447.9646911621094,17.53435642742399,0.023730503395199776,4.62248829674328,0.00188446044921875
Bonafide,13999.png,True,644.8,260.76025390625,11.309328952626982,0.014637848362326622,3.9521041799338312,6.866455078125e-05
Bonafide,14019.png,True,651.2,214.50181579589844,16.11050122746319,0.014901812188327312,4.460406052801246,0.061305999755859375
Bonafide,14036.png,True,638.4,679.8005981445312,8.630918031442112,0.023686794564127922,5.17133405409658,0.0503082275390625
Bonafide,14055.png,True,636.8,635.3065795898438,11.128738897717845,0.020671499893069267,4.965822332975787,0.18037796020507812
Bonafide,14062.png,True,710.4,345.49261474609375,14.195149276233956,0.03139876574277878,4.180421900887711,7.2479248046875e-05
Bonafide,14066.png,True,579.2,395.01226806640625,13.369280448148587,0.03756921365857124,5.060881829446081,0.03643035888671875
Bonafide,14067.png,True,643.2,1087.9239501953125,22.653544290498047,0.030208636075258255,3.4658606515576516,0.192657470703125
Bonafide,14083.png,True,611.2,164.25830078125,20.74875453996298,0.011078336276113987,3.5319163761967083,0.2128753662109375
Bonafide,14088.png,True,688.0,198.012451171875,14.326877264562654,0.014833752065896988,4.414400682898433,0.000324249267578125
Bonafide,14164.png,True,705.6,361.7003173828125,12.613978262819522,0.04428430274128914,4.8527144317104725,0.11547470092773438
Bonafide,14201.png,True,667.2,267.5606994628906,16.765491785575094,0.014754124917089939,5.199636530750924,0.02732086181640625
Bonafide,14215.png,True,691.2,560.0715942382812,14.509175162056959,0.025668900460004807,4.44606317521921,0.14746475219726562
Bonafide,14220.png,True,702.4,480.86297607421875,17.178286706897953,0.02423766441643238,4.06259278586849,0.005645751953125
Bonafide,14224.png,True,696.0,209.23196411132812,10.765242964013963,0.016560541465878487,4.7793937060580385,0.006992340087890625
Bonafide,14261.png,True,644.8,307.6735534667969,13.177202034199887,0.017791971564292908,4.884792830133646,0.12545394897460938
Bonafide,14285.png,True,705.6,252.24020385742188,14.378435414448338,0.014179213903844357,3.2468931667222227,0.000614166259765625
Bonafide,14392.png,True,692.8,437.60125732421875,16.252543634170365,0.019534721970558167,4.4692191665356775,0.0047149658203125
Bonafide,14394.png,True,662.4,938.1646728515625,14.46372000979153,0.028259972110390663,4.729784418448163,0.002475738525390625
Bonafide,14397.png,True,622.4,254.43943786621094,10.403610237582482,0.012386585585772991,4.449032125562273,0.1046905517578125
Bonafide,14407.png,True,707.2,176.85244750976562,27.153556526623838,0.011196342296898365,3.73356739744496,0.0012359619140625
Bonafide,14413.png,True,766.4,537.4181518554688,16.57808537343758,0.03305154666304588,5.3459051055891775,0.10401535034179688
Bonafide,14416.png,True,657.6,370.5469665527344,10.541274501949593,0.019385186955332756,4.472966079217051,0.00032806396484375
Bonafide,14419.png,True,649.6,229.17251586914062,9.075080607318394,0.011594056151807308,3.1629137630496573,0.10688018798828125
Bonafide,14439.png,True,609.6,139.03941345214844,8.72944179089723,0.02513081021606922,4.863551316678732,0.000732421875
Bonafide,14511.png,True,668.8,255.76710510253906,11.810010791604833,0.013420658186078072,6.434877157421485,0.08029556274414062
Bonafide,14512.png,True,715.2,271.8443603515625,9.015045912773688,0.015320273116230965,4.44023850990087,0.00222015380859375
Bonafide,14515.png,True,718.4,170.63397216796875,7.829207762839725,0.017862660810351372,3.025054700108063,2.6702880859375e-05
Bonafide,14540.png,True,593.6,214.15689086914062,8.847690120106803,0.023823026567697525,4.856024172190273,0.00074005126953125
Bonafide,14555.png,True,710.4,182.54931640625,13.012242040335122,0.014405456371605396,5.596203501624979,0.00016021728515625
Bonafide,14593.png,True,700.8,388.28765869140625,16.431614211583476,0.021281154826283455,3.706840709161359,0.027828216552734375
Bonafide,14619.png,False,,298.7460021972656,10.478100908894808,0.01961461640894413,4.105619628633848,0.043910980224609375
Bonafide,14663.png,True,708.8,335.614501953125,10.88542954261222,0.026451274752616882,5.004336260642032,0.042240142822265625
Bonafide,14678.png,True,688.0,203.87290954589844,10.684451916752916,0.013133887201547623,4.5330228604542775,0.008548736572265625
Bonafide,14686.png,True,689.6,275.6306457519531,10.453680254538659,0.016496652737259865,4.786741467156751,0.034580230712890625
Bonafide,14701.png,True,555.2,207.36520385742188,9.552888487305061,0.024367529898881912,5.138982773519155,0.002117156982421875
Bonafide,14708.png,True,680.0,325.61834716796875,12.15910416596409,0.02308638207614422,3.150031366802335,0.0041656494140625
Bonafide,14713.png,True,750.4,688.2506713867188,10.474670332591058,0.0468328632414341,4.908758437283736,9.5367431640625e-05
Bonafide,14723.png,True,660.8,271.6615295410156,8.980579353935672,0.016145041212439537,4.222093522716327,0.10559844970703125
Bonafide,14735.png,True,696.0,296.4013671875,8.853067691531647,0.019573045894503593,4.9609345657163875,0.2136993408203125
Bonafide,14742.png,True,652.8,1148.97216796875,11.526784188997047,0.07195907831192017,3.402818555895321,0.00360107421875
Bonafide,14764.png,True,688.0,286.4908752441406,10.758684308267984,0.023881807923316956,3.5767958012128647,0.000217437744140625
Bonafide,14784.png,True,748.8,685.4152221679688,17.234261272334617,0.031494054943323135,4.584952710339369,0.040515899658203125
Bonafide,14812.png,True,699.2,316.8932189941406,9.979513787536563,0.020954947918653488,4.53097096938521,0.11934280395507812
Bonafide,14822.png,True,622.4,49.92451477050781,27.44132987779527,0.005662541836500168,3.4409408264872727,0.015323638916015625
Bonafide,14862.png,True,702.4,216.1482696533203,16.093543386402125,0.014230800792574883,4.6383734605148135,0.371917724609375
Bonafide,14885.png,True,662.4,164.5091552734375,27.208468635431423,0.011881472542881966,2.8112880400811897,3.814697265625e-06
Bonafide,14899.png,True,699.2,1008.3461303710938,16.479052822337888,0.024122457951307297,3.5002009916931023,0.014240264892578125
Bonafide,14909.png,True,678.4,191.4072723388672,9.959396677556114,0.013339340686798096,4.60680914108241,0.001079559326171875
Bonafide,14921.png,True,686.4,155.66941833496094,11.047276435346697,0.008225828409194946,5.2779625426891315,0.008056640625
Bonafide,14930.png,True,731.2,517.1253051757812,8.647395920562909,0.03929821029305458,4.465519921174853,0.015651702880859375
Bonafide,14977.png,True,651.2,198.4077911376953,24.599497745554235,0.022795939818024635,3.4567143484991174,0.034008026123046875
Bonafide,15038.png,True,737.6,184.48463439941406,11.706402947835986,0.026280194520950317,4.762307030568308,0.00653839111328125
Bonafide,15084.png,True,670.4,453.26025390625,9.413720241131132,0.03892743960022926,4.641479390097685,0.18615341186523438
Bonafide,15121.png,True,628.8,412.8756408691406,16.85919774307813,0.014687386341392994,4.417318600113076,0.01267242431640625
Bonafide,15132.png,True,712.0,340.97943115234375,29.170844065909186,0.022562196478247643,5.705114995393595,0.1700439453125
Bonafide,15139.png,True,612.8,485.8011474609375,19.24240346423297,0.024786652997136116,3.8319897531840033,0.003604888916015625
Bonafide,15140.png,True,657.6,305.4790344238281,18.520171787541937,0.030531182885169983,4.303426544730321,0.00769805908203125
Bonafide,15156.png,True,702.4,255.83714294433594,11.914648622960891,0.011227328330278397,4.01181898051547,0.002025604248046875
Bonafide,15170.png,True,680.0,227.1643524169922,11.891921507866627,0.016853230074048042,4.649056897973755,0.004688262939453125
Bonafide,15174.png,True,665.6,1168.46923828125,5.476447850748387,0.06511134654283524,4.3112825800789345,0.043548583984375
Bonafide,15219.png,True,726.4,196.63795471191406,12.368418928915643,0.010229173116385937,4.0255926768918355,2.288818359375e-05
Bonafide,15237.png,True,664.0,249.01504516601562,9.35802208079931,0.019047489389777184,3.7329684735487683,0.00229644775390625
Bonafide,15238.png,True,731.2,325.61785888671875,25.074385512135887,0.01553106214851141,5.026965047587446,0.0
Bonafide,15240.png,True,683.2,169.79835510253906,21.357700324718042,0.010481275618076324,5.025969174469036,0.010868072509765625
Bonafide,15243.png,True,691.2,202.3636474609375,9.768581231938583,0.015603723004460335,5.529179193334183,0.0156402587890625
Bonafide,15255.png,True,667.2,415.5008544921875,10.720210486273574,0.01905093900859356,5.34173608174529,0.00072479248046875
Bonafide,15286.png,True,712.0,346.4021301269531,15.487455394662444,0.027970463037490845,4.684732396465765,0.05037689208984375
Bonafide,15305.png,True,675.2,470.865478515625,17.644326647474415,0.025812551379203796,4.461681837715739,0.0181732177734375
Bonafide,15326.png,True,467.2,484.8741149902344,7.79210234652951,0.059112854301929474,3.332775424512219,0.000171661376953125
Bonafide,15336.png,True,683.2,188.88314819335938,13.507201705310456,0.012017090804874897,4.299838621536881,0.001018524169921875
Bonafide,15370.png,True,620.8,221.94676208496094,15.970304588374244,0.014288539998233318,5.14852108575068,0.000408172607421875
Bonafide,15376.png,True,697.6,1632.64599609375,12.135638818513353,0.07523874938488007,4.827377740900123,0.02391815185546875
Bonafide,15386.png,True,638.4,658.2662353515625,17.968908817351306,0.019536809995770454,3.954674493131504,0.12539291381835938
